campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
23870,2024-12-19,39,24,618,402,940.54,146,30374
23871,2024-12-19,23,7,611,401,4226.21,278,95806
23872,2024-12-19,95,7,607,403,7264.57,336,23953
23873,2024-12-19,38,62,608,401,1843.24,450,116404
23874,2024-12-19,84,80,600,401,1011.62,534,450115
23875,2024-12-19,99,37,601,401,14708.85,159,390667
23876,2024-12-19,74,32,613,402,15961.84,717,132835
23877,2024-12-19,17,52,617,402,3774.41,286,59693
23878,2024-12-19,25,4,601,400,8838.64,76,488770
23879,2024-12-19,4,49,605,400,11121.82,266,338931
23880,2024-12-19,88,64,611,402,446.83,101,18590
23881,2024-12-19,56,62,619,401,827.18,190,5192
23882,2024-12-19,91,97,612,402,13887.97,704,441839
23883,2024-12-19,47,75,616,400,3006.76,185,9644
23884,2024-12-19,62,92,605,401,5122.29,238,39186
23885,2024-12-19,74,51,615,401,4520.18,290,6214
23886,2024-12-19,60,55,618,400,4949.19,75,85834
23887,2024-12-19,60,34,604,400,2191.37,273,62502
23888,2024-12-19,79,82,618,402,1135.00,63,55524
23889,2024-12-19,30,24,610,400,106.51,203,15875
23890,2024-12-19,28,20,618,400,4817.71,112,17440
23891,2024-12-19,15,85,603,402,13046.56,284,51015
23892,2024-12-19,98,85,618,402,2809.85,283,82907
23893,2024-12-19,48,84,600,403,251.58,706,887054
23894,2024-12-19,100,61,602,403,4523.89,315,432894
23895,2024-12-19,27,73,614,403,1209.87,115,35983
23896,2024-12-19,56,64,604,403,3552.24,424,499898
23897,2024-12-19,7,72,608,401,7707.36,1312,78574
23898,2024-12-19,77,34,603,401,7145.19,317,256786
23899,2024-12-19,90,14,604,403,9887.12,52,457469
23900,2024-12-19,85,46,611,400,3224.19,108,83283
23901,2024-12-19,30,34,606,402,13347.20,143,416255
23902,2024-12-19,18,90,602,403,5741.20,291,161780
23903,2024-12-19,31,15,616,400,2801.44,297,31690
23904,2024-12-19,81,33,608,401,4730.57,1124,38600
23905,2024-12-19,77,21,606,400,9713.09,243,444493
23906,2024-12-19,12,21,606,400,14769.67,208,136155
23907,2024-12-19,30,61,600,400,1260.75,165,809995
23908,2024-12-19,35,18,619,401,634.57,160,48605
23909,2024-12-19,25,40,605,400,6784.60,291,98452
23910,2024-12-19,44,95,604,400,5466.86,467,325367
23911,2024-12-20,91,14,607,400,9059.99,221,8534
23912,2024-12-20,14,40,616,400,785.13,46,16927
23913,2024-12-20,27,30,613,401,15737.69,778,260846
23914,2024-12-20,66,69,606,401,2191.62,230,86238
23915,2024-12-20,27,57,601,401,12446.20,467,214279
23916,2024-12-20,74,36,617,400,4533.55,87,43113
23917,2024-12-20,79,35,601,401,1935.85,192,459076
23918,2024-12-20,82,71,608,403,6124.43,488,167678
23919,2024-12-20,47,73,611,401,1326.56,292,67252
23920,2024-12-20,32,20,613,402,15819.51,671,137522
23921,2024-12-20,32,58,600,402,1064.68,513,588875
23922,2024-12-20,97,83,605,402,13345.10,489,163790
23923,2024-12-20,100,60,619,403,4130.71,36,41527
23924,2024-12-20,81,30,607,401,3079.86,614,42477
23925,2024-12-20,71,66,602,402,14270.06,105,285212
23926,2024-12-20,98,89,600,403,1857.12,708,849726
23927,2024-12-20,60,5,609,403,2448.14,385,96765
23928,2024-12-20,14,45,613,400,19523.31,532,235301
23929,2024-12-20,26,100,608,403,3508.58,1313,117760
23930,2024-12-20,27,77,609,402,5517.22,704,97106
23931,2024-12-20,52,14,610,403,878.14,139,79146
23932,2024-12-20,7,97,607,401,6159.77,987,44153
23933,2024-12-20,21,64,614,400,1266.83,198,10886
23934,2024-12-20,24,56,607,403,5444.05,443,5151
23935,2024-12-20,62,20,619,401,3589.68,69,30178
23936,2024-12-20,80,86,606,402,11061.08,104,285212
23937,2024-12-20,79,33,610,403,267.16,211,90715
23938,2024-12-20,58,33,619,401,1009.48,49,69355
23939,2024-12-20,80,38,613,401,23229.65,713,387944
23940,2024-12-20,64,24,602,401,5791.67,424,214164
23941,2024-12-20,96,9,607,402,4270.63,230,32525
23942,2024-12-20,15,35,603,403,12633.71,94,282441
23943,2024-12-20,29,97,609,401,4932.37,1063,178829
23944,2024-12-20,66,12,609,401,7063.93,1441,42244
23945,2024-12-20,88,40,619,403,1549.27,287,8312
23946,2024-12-20,45,66,619,403,2490.18,72,30189
23947,2024-12-20,63,54,618,403,1138.84,217,29496
23948,2024-12-20,74,92,603,401,12153.49,383,85353
23949,2024-12-20,80,92,601,401,9419.11,170,145264
23950,2024-12-20,79,47,611,403,789.52,259,73594
23951,2024-12-20,66,30,617,402,2257.84,206,42911
23952,2024-12-20,78,69,610,402,875.86,170,35674
23953,2024-12-20,47,4,619,400,3624.52,153,87460
23954,2024-12-20,2,57,612,401,20831.72,923,408917
23955,2024-12-20,20,8,602,400,3818.85,323,116227
23956,2024-12-20,38,1,602,402,5005.34,342,246054
23957,2024-12-20,5,47,614,400,4574.02,282,49389
23958,2024-12-20,54,4,611,402,1229.77,259,26123
23959,2024-12-20,60,94,604,401,10186.23,186,247180
23960,2024-12-20,29,76,606,402,754.69,475,182834
23961,2024-12-20,20,77,607,400,8560.14,756,15026
23962,2024-12-20,87,63,603,403,2669.18,481,379904
23963,2024-12-20,61,3,619,400,837.26,165,87362
23964,2024-12-20,36,71,613,402,17410.89,427,85049
23965,2024-12-20,4,33,608,401,4785.07,905,167930
23966,2024-12-20,19,7,615,400,538.73,103,87500
23967,2024-12-20,70,21,608,402,3064.61,733,90795
23968,2024-12-20,6,86,604,403,5739.85,305,14909
23969,2024-12-20,7,20,602,403,1750.08,76,76826
23970,2024-12-20,29,58,607,400,6717.21,853,5787
23971,2024-12-20,5,14,600,401,120.51,316,930896
23972,2024-12-20,88,41,609,400,5268.42,601,126345
23973,2024-12-20,97,11,615,403,3633.75,106,67254
23974,2024-12-20,30,60,610,401,586.28,267,92930
23975,2024-12-20,11,74,612,403,10219.55,746,472400
23976,2024-12-20,22,94,604,403,12290.83,170,344273
23977,2024-12-21,24,57,618,402,292.20,157,39327
23978,2024-12-21,68,79,600,403,1400.87,365,307276
23979,2024-12-21,34,17,601,401,14036.99,138,337242
23980,2024-12-21,70,64,615,403,2058.57,153,91872
23981,2024-12-21,60,87,603,401,670.44,478,379887
23982,2024-12-21,67,61,614,401,3523.17,177,79550
23983,2024-12-21,49,49,619,403,4234.39,202,27592
23984,2024-12-21,12,10,606,401,2631.97,366,193448
23985,2024-12-21,81,43,614,400,2927.62,189,64426
23986,2024-12-21,93,58,604,401,4465.46,288,214151
23987,2024-12-21,59,56,611,401,4048.78,32,9087
23988,2024-12-21,1,74,618,400,816.33,132,84602
23989,2024-12-21,63,1,600,402,1791.38,430,375549
23990,2024-12-21,99,47,606,401,3319.98,162,304835
23991,2024-12-21,18,74,604,400,8521.26,401,337260
23992,2024-12-21,35,24,603,403,12206.18,58,254013
23993,2024-12-21,71,1,614,403,3947.60,41,24185
23994,2024-12-21,53,27,618,401,2876.20,290,36427
23995,2024-12-21,4,50,612,400,24243.10,940,350088
23996,2024-12-21,40,89,606,401,9450.00,70,273239
23997,2024-12-21,96,30,608,400,3479.84,1252,31326
23998,2024-12-21,48,11,613,400,5942.35,359,212501
23999,2024-12-21,19,80,609,403,7909.48,782,74398
24000,2024-12-21,17,12,615,402,1141.09,119,81468
24001,2024-12-21,95,37,612,402,6165.65,902,154665
24002,2024-12-21,72,44,615,401,3506.76,172,16800
24003,2024-12-21,26,25,619,403,1362.17,165,75356
24004,2024-12-21,81,12,611,403,3575.10,220,76647
24005,2024-12-21,45,4,603,401,3713.07,440,238898
24006,2024-12-21,3,39,602,403,10954.28,67,324094
24007,2024-12-21,35,87,610,403,494.91,193,55337
24008,2024-12-21,87,100,602,403,7253.46,362,223672
24009,2024-12-21,16,1,611,403,1349.09,163,14502
24010,2024-12-21,42,12,618,402,4245.89,136,87156
24011,2024-12-21,14,35,603,400,11214.39,291,169964
24012,2024-12-21,100,93,603,401,13042.55,86,489471
24013,2024-12-21,29,69,613,400,17059.45,381,201985
24014,2024-12-21,69,36,610,403,299.37,66,96485
24015,2024-12-21,86,1,604,403,14828.79,103,445051
24016,2024-12-21,31,62,603,402,14868.05,54,265290
24017,2024-12-21,76,40,608,400,4351.73,769,137936
24018,2024-12-21,10,83,608,402,7271.10,470,133093
24019,2024-12-21,12,80,616,402,3624.13,180,90066
24020,2024-12-21,24,60,619,400,4778.64,288,64704
24021,2024-12-21,82,68,613,400,16341.58,536,436650
24022,2024-12-21,66,29,617,403,953.10,54,9911
24023,2024-12-21,3,41,601,403,14572.70,120,142974
24024,2024-12-21,40,80,619,402,2927.19,271,23158
24025,2024-12-21,73,42,619,401,2475.81,137,72621
24026,2024-12-21,39,61,607,403,9678.51,555,20697
24027,2024-12-21,14,53,613,402,12722.42,210,133820
24028,2024-12-21,97,6,616,401,4481.52,51,70099
24029,2024-12-21,13,86,610,403,226.71,117,82754
24030,2024-12-21,65,76,614,400,693.96,25,5080
24031,2024-12-21,39,49,601,403,12831.93,156,114360
24032,2024-12-21,75,23,618,400,2539.58,273,7576
24033,2024-12-21,24,48,619,401,4801.67,55,9482
24034,2024-12-21,76,22,617,400,1022.34,30,34119
24035,2024-12-21,86,40,607,401,5602.97,867,37533
24036,2024-12-21,11,40,604,402,7605.48,348,316731
24037,2024-12-21,77,94,614,403,2396.58,286,29551
24038,2024-12-21,70,77,605,402,11053.63,421,297092
24039,2024-12-21,80,2,618,401,4866.04,40,17517
24040,2024-12-21,66,45,601,403,14166.34,441,321509
24041,2024-12-21,91,4,615,401,1428.80,195,61496
24042,2024-12-21,31,32,618,402,4583.43,132,19360
24043,2024-12-21,14,28,606,401,2470.59,313,374054
24044,2024-12-22,47,22,618,402,2637.17,251,38155
24045,2024-12-22,31,97,614,401,3721.48,264,20745
24046,2024-12-22,11,51,602,401,7421.72,243,355133
24047,2024-12-22,27,5,607,400,2226.13,570,29596
24048,2024-12-22,95,61,605,402,6643.96,402,404668
24049,2024-12-22,58,82,612,401,12949.11,365,184889
24050,2024-12-22,25,39,616,401,214.55,89,16767
24051,2024-12-22,44,4,611,401,2904.23,281,97125
24052,2024-12-22,84,61,618,402,2455.26,30,5060
24053,2024-12-22,78,30,608,402,1218.62,471,136044
24054,2024-12-22,94,58,609,401,5744.33,386,75504
24055,2024-12-22,86,29,617,401,2244.56,98,98048
24056,2024-12-22,78,69,601,402,4711.20,335,131900
24057,2024-12-22,1,70,616,401,2643.47,155,60596
24058,2024-12-22,38,48,602,401,4426.95,183,344578
24059,2024-12-22,46,84,615,402,3222.25,286,44614
24060,2024-12-22,41,9,613,401,16703.33,840,480301
24061,2024-12-22,28,9,618,400,2641.27,123,61841
24062,2024-12-22,89,49,612,400,14413.50,370,343630
24063,2024-12-22,5,70,618,402,1884.29,255,13386
24064,2024-12-22,95,30,605,400,2811.33,403,199323
24065,2024-12-22,94,26,606,401,4470.28,65,314857
24066,2024-12-22,74,80,609,403,5976.28,408,28495
24067,2024-12-22,48,18,605,402,5949.45,178,71460
24068,2024-12-22,65,86,613,401,16730.84,537,387941
24069,2024-12-22,19,45,600,400,1590.59,751,425053
24070,2024-12-22,1,50,614,400,2129.44,153,98692
24071,2024-12-22,13,52,612,402,24574.67,282,326210
24072,2024-12-22,86,95,615,401,4187.11,204,52680
24073,2024-12-22,55,91,601,401,5582.08,443,182950
24074,2024-12-22,71,80,603,403,10128.16,240,335667
24075,2024-12-22,86,15,610,400,358.54,146,79541
24076,2024-12-22,68,60,601,401,1088.64,61,39015
24077,2024-12-22,85,78,601,403,9597.49,202,245674
24078,2024-12-22,62,87,619,401,4503.01,73,44514
24079,2024-12-22,76,72,605,403,10795.62,410,489996
24080,2024-12-22,76,44,606,401,2544.52,311,254239
24081,2024-12-22,96,22,611,402,2421.44,275,21597
24082,2024-12-22,59,75,612,400,7312.14,276,226755
24083,2024-12-22,39,85,610,403,199.75,58,36288
24084,2024-12-22,73,19,609,403,4298.78,330,186918
24085,2024-12-22,94,25,605,401,7632.70,321,250841
24086,2024-12-22,77,11,603,402,4198.03,490,68104
24087,2024-12-22,49,43,618,401,1417.08,175,42562
24088,2024-12-22,16,84,615,402,4548.77,76,93923
24089,2024-12-22,15,62,603,401,706.68,338,31882
24090,2024-12-22,52,52,617,403,3790.44,204,98004
24091,2024-12-22,69,55,611,400,2624.24,172,57030
24092,2024-12-22,80,23,614,401,3333.12,129,30687
24093,2024-12-22,36,68,604,403,1163.05,380,394892
24094,2024-12-22,62,41,611,401,4866.43,256,85572
24095,2024-12-22,76,31,614,403,381.44,180,14928
24096,2024-12-22,16,52,614,401,320.68,32,62117
24097,2024-12-22,25,3,602,402,6755.35,103,259170
24098,2024-12-22,85,23,600,401,477.49,791,113370
24099,2024-12-22,9,50,602,400,3933.57,93,343075
24100,2024-12-22,20,31,610,403,761.15,178,33823
24101,2024-12-22,65,85,600,400,1167.84,433,526478
24102,2024-12-22,4,57,604,401,4239.01,109,155564
24103,2024-12-22,99,42,611,401,1532.73,255,24874
24104,2024-12-22,62,38,602,400,9849.82,459,320276
24105,2024-12-22,17,25,611,402,3116.82,106,58814
24106,2024-12-22,51,56,615,403,4306.91,253,47957
24107,2024-12-22,57,88,601,402,5357.44,307,498409
24108,2024-12-22,69,58,605,403,9024.94,497,495216
24109,2024-12-23,19,24,606,403,12605.45,178,213079
24110,2024-12-23,67,47,600,400,408.24,668,344025
24111,2024-12-23,99,39,617,400,3947.57,65,19588
24112,2024-12-23,49,10,616,402,3901.14,261,68509
24113,2024-12-23,60,61,618,402,768.61,262,17260
24114,2024-12-23,65,29,608,402,3566.12,502,134537
24115,2024-12-23,19,27,619,403,3958.32,151,13711
24116,2024-12-23,71,40,613,400,11327.80,496,98758
24117,2024-12-23,48,45,601,401,14141.63,184,416565
24118,2024-12-23,74,44,608,401,2112.76,1430,153346
24119,2024-12-23,35,72,601,401,10245.79,229,54485
24120,2024-12-23,92,96,618,402,4742.40,29,66393
24121,2024-12-23,30,37,618,402,3864.05,71,21873
24122,2024-12-23,36,21,607,400,2283.94,389,7465
24123,2024-12-23,14,40,605,403,9940.16,450,316113
24124,2024-12-23,83,61,618,401,615.68,69,96203
24125,2024-12-23,50,82,611,400,560.44,87,64834
24126,2024-12-23,1,3,606,403,8994.72,414,311700
24127,2024-12-23,53,73,612,403,8071.45,583,109863
24128,2024-12-23,21,66,605,401,10621.17,62,189343
24129,2024-12-23,89,92,604,401,4124.63,354,337200
24130,2024-12-23,87,29,604,400,4707.70,234,129121
24131,2024-12-23,9,73,617,402,1970.39,269,53649
24132,2024-12-23,74,96,600,400,1518.72,205,360042
24133,2024-12-23,79,52,613,403,16308.40,784,105466
24134,2024-12-23,82,66,601,400,3491.19,207,465684
24135,2024-12-23,54,8,617,402,1832.21,76,93681
24136,2024-12-23,55,12,611,402,3815.97,240,68706
24137,2024-12-23,80,64,612,403,8329.92,560,464197
24138,2024-12-23,96,28,605,401,8331.70,196,388616
24139,2024-12-23,25,77,605,402,3602.24,488,271479
24140,2024-12-23,44,51,613,402,22274.43,929,135990
24141,2024-12-23,81,74,611,402,1105.84,175,11843
24142,2024-12-23,56,32,605,400,8395.85,65,13198
24143,2024-12-23,42,64,603,400,12963.88,472,35823
24144,2024-12-23,24,63,601,401,5785.42,418,97133
24145,2024-12-23,53,88,616,402,1496.45,122,73671
24146,2024-12-23,87,60,619,400,4016.89,126,37528
24147,2024-12-23,68,43,611,403,3035.15,300,98465
24148,2024-12-23,32,6,608,402,7673.93,972,61616
24149,2024-12-23,52,15,617,402,1091.79,129,12030
24150,2024-12-23,52,44,606,402,1206.55,136,141326
24151,2024-12-23,2,41,611,402,1317.86,147,59244
24152,2024-12-23,20,81,604,402,10100.98,216,490652
24153,2024-12-23,6,70,611,400,1084.57,91,31272
24154,2024-12-23,32,36,613,403,5458.36,312,147478
24155,2024-12-23,4,13,607,403,8177.89,897,14814
24156,2024-12-23,17,91,606,401,5712.90,200,377712
24157,2024-12-23,97,30,600,400,210.69,766,418712
24158,2024-12-23,9,14,618,400,2565.79,27,64256
24159,2024-12-23,61,50,616,402,4466.21,62,92096
24160,2024-12-23,84,49,618,402,4920.05,41,5668
24161,2024-12-23,2,80,605,402,2080.08,381,114461
24162,2024-12-23,37,93,605,402,9801.72,427,399302
24163,2024-12-23,48,75,614,402,1389.00,194,82605
24164,2024-12-23,58,69,605,403,9219.89,325,382443
24165,2024-12-23,22,36,615,401,2365.20,144,32820
24166,2024-12-23,23,60,615,400,3624.57,133,39320
24167,2024-12-23,15,63,613,403,12929.65,207,475658
24168,2024-12-23,74,24,607,403,5017.43,987,49969
24169,2024-12-23,100,19,605,403,14082.53,85,71962
24170,2024-12-23,53,76,613,400,10789.50,527,188366
24171,2024-12-23,52,30,613,402,23716.62,285,415789
24172,2024-12-23,9,69,607,402,9798.62,319,22844
24173,2024-12-23,50,3,611,402,898.18,280,9915
24174,2024-12-23,62,4,612,403,14217.97,809,371165
24175,2024-12-23,98,63,609,400,3711.64,986,136704
24176,2024-12-23,92,70,606,401,2372.94,291,26740
24177,2024-12-23,29,54,619,401,1251.30,285,49294
24178,2024-12-24,93,95,603,401,7767.65,68,441485
24179,2024-12-24,88,8,601,400,2921.26,103,195993
24180,2024-12-24,24,37,611,401,3485.99,69,43042
24181,2024-12-24,69,17,615,403,4228.24,21,50846
24182,2024-12-24,24,32,608,401,4444.16,366,82034
24183,2024-12-24,25,94,603,400,10783.64,479,367117
24184,2024-12-24,54,2,618,401,4973.37,93,6305
24185,2024-12-24,51,48,606,400,8226.10,485,212866
24186,2024-12-24,51,5,602,400,6324.08,109,243781
24187,2024-12-24,39,44,613,402,7273.08,216,197660
24188,2024-12-24,57,27,601,402,14850.51,463,23377
24189,2024-12-24,22,32,611,401,1630.92,289,56489
24190,2024-12-24,85,63,619,401,4310.86,222,62675
24191,2024-12-24,43,45,619,401,3121.94,299,67519
24192,2024-12-24,60,60,605,400,11144.77,182,79488
24193,2024-12-24,56,62,613,402,13740.66,833,193183
24194,2024-12-24,18,97,607,403,9601.55,757,37289
24195,2024-12-24,53,93,614,403,4826.78,242,48693
24196,2024-12-24,72,56,618,402,781.83,229,52749
24197,2024-12-24,22,56,609,402,5044.10,916,103728
24198,2024-12-24,36,37,608,401,2706.40,1350,156431
24199,2024-12-24,96,45,603,403,11389.38,264,156186
24200,2024-12-24,82,10,619,400,314.09,53,33899
24201,2024-12-24,94,88,612,402,16445.98,829,101959
24202,2024-12-24,9,91,617,403,2975.75,55,37804
24203,2024-12-24,27,73,601,403,10587.81,458,205860
24204,2024-12-24,64,22,608,403,5917.26,488,183303
24205,2024-12-24,50,36,603,402,4010.48,277,147734
24206,2024-12-24,52,19,610,402,555.01,112,16219
24207,2024-12-24,90,41,618,401,3467.41,28,80946
24208,2024-12-24,46,62,609,403,2303.00,871,188570
24209,2024-12-24,76,35,610,400,810.19,270,80613
24210,2024-12-24,15,31,606,403,3989.88,129,120567
24211,2024-12-24,73,62,606,402,1475.35,310,377353
24212,2024-12-24,97,12,603,401,3601.41,417,245535
24213,2024-12-24,21,82,612,401,6198.95,346,432809
24214,2024-12-24,62,41,605,403,2413.36,274,403144
24215,2024-12-24,49,82,617,403,3321.95,171,56311
24216,2024-12-24,12,56,604,403,10066.58,452,368132
24217,2024-12-24,15,82,619,401,2480.36,241,50230
24218,2024-12-24,69,69,608,402,5345.91,1365,43576
24219,2024-12-24,53,3,617,403,995.36,131,67189
24220,2024-12-24,42,51,618,402,2918.15,37,91442
24221,2024-12-24,13,33,606,401,1544.73,86,60426
24222,2024-12-24,56,16,608,401,7782.83,1237,149104
24223,2024-12-24,23,69,615,401,2704.76,179,37197
24224,2024-12-24,49,24,614,401,2477.49,41,10705
24225,2024-12-24,67,26,612,400,9498.91,368,244377
24226,2024-12-24,49,67,600,403,789.62,506,297032
24227,2024-12-24,42,100,604,401,3940.73,71,461520
24228,2024-12-24,52,12,600,403,780.94,179,976496
24229,2024-12-24,34,20,614,401,1386.18,98,21263
24230,2024-12-24,2,33,610,402,812.78,50,23208
24231,2024-12-24,23,93,604,403,8624.72,487,176474
24232,2024-12-24,84,13,608,403,7480.60,602,86368
24233,2024-12-24,4,6,611,402,2345.40,114,45433
24234,2024-12-24,62,94,607,403,4505.80,801,10766
24235,2024-12-24,62,47,615,403,3271.12,142,62839
24236,2024-12-24,26,60,605,401,5937.10,62,460115
24237,2024-12-24,48,13,614,402,2852.40,279,47425
24238,2024-12-24,76,94,612,403,5046.87,456,452175
24239,2024-12-24,77,10,610,403,336.35,175,28961
24240,2024-12-24,37,18,601,403,5404.58,151,362923
24241,2024-12-24,69,40,612,402,10523.02,218,247289
24242,2024-12-24,69,21,600,400,687.80,157,599662
24243,2024-12-25,37,54,605,400,12658.25,127,323317
24244,2024-12-25,80,11,606,403,8980.36,482,439385
24245,2024-12-25,16,87,618,403,1731.53,62,22176
24246,2024-12-25,56,72,614,401,3499.28,39,8374
24247,2024-12-25,88,1,605,403,5167.95,142,332765
24248,2024-12-25,92,16,611,403,2942.86,264,54753
24249,2024-12-25,76,49,616,400,1794.93,230,33657
24250,2024-12-25,76,9,618,402,343.79,225,92144
24251,2024-12-25,4,97,608,402,5951.35,358,164458
24252,2024-12-25,85,94,600,403,399.05,248,232301
24253,2024-12-25,49,58,602,401,10789.30,398,477587
24254,2024-12-25,50,10,608,403,3729.40,837,98857
24255,2024-12-25,96,41,604,403,9968.94,401,191341
24256,2024-12-25,67,11,606,400,9458.05,193,312681
24257,2024-12-25,97,22,604,403,646.81,93,168226
24258,2024-12-25,92,35,604,401,11529.47,493,224066
24259,2024-12-25,39,91,610,402,518.86,225,94802
24260,2024-12-25,96,82,619,403,1012.36,195,96891
24261,2024-12-25,18,66,609,400,3230.54,974,105470
24262,2024-12-25,67,6,602,402,9229.69,497,294385
24263,2024-12-25,67,6,607,401,9218.23,479,14606
24264,2024-12-25,70,31,609,402,5453.21,741,180724
24265,2024-12-25,28,85,606,403,2953.06,137,481435
24266,2024-12-25,60,21,619,401,611.40,80,35903
24267,2024-12-25,99,18,612,402,13118.38,491,199735
24268,2024-12-25,80,54,602,403,11097.64,247,168594
24269,2024-12-25,56,95,600,402,1612.05,632,710719
24270,2024-12-25,73,55,619,400,3533.59,44,32572
24271,2024-12-25,49,46,617,402,599.96,283,36222
24272,2024-12-25,97,8,616,403,4844.30,100,37785
24273,2024-12-25,86,38,604,402,4150.52,390,175929
24274,2024-12-25,30,46,611,403,4527.28,33,98151
24275,2024-12-25,51,56,605,401,8220.71,63,482192
24276,2024-12-25,59,66,616,401,3025.68,299,96994
24277,2024-12-25,36,63,605,400,8283.29,101,37186
24278,2024-12-25,23,49,612,401,10674.56,240,490953
24279,2024-12-25,59,2,607,403,8242.58,581,9067
24280,2024-12-25,16,45,614,401,3272.08,216,37751
24281,2024-12-25,68,99,612,403,16121.98,699,84932
24282,2024-12-25,13,58,610,403,816.55,260,64480
24283,2024-12-25,1,52,602,402,14557.94,65,434316
24284,2024-12-25,8,33,609,402,2800.88,695,29498
24285,2024-12-25,21,45,609,401,1913.61,641,139383
24286,2024-12-25,7,24,616,401,3716.22,284,48819
24287,2024-12-25,98,24,619,403,3066.90,263,68658
24288,2024-12-25,68,4,609,401,6170.12,310,176356
24289,2024-12-25,62,91,602,403,2297.55,88,210838
24290,2024-12-25,65,81,618,401,3094.29,270,65231
24291,2024-12-25,10,100,608,400,6046.22,1199,174142
24292,2024-12-25,8,67,608,401,6388.10,1470,189719
24293,2024-12-25,48,11,614,400,3351.02,271,14683
24294,2024-12-25,12,42,618,400,1660.87,278,42121
24295,2024-12-25,96,32,617,403,2028.64,207,6332
24296,2024-12-25,33,40,606,400,2365.89,153,345582
24297,2024-12-25,28,65,615,403,4004.52,233,77516
24298,2024-12-25,46,84,607,401,3751.44,467,48225
24299,2024-12-25,86,53,614,402,2100.49,232,15208
24300,2024-12-25,99,75,608,403,1480.53,548,87968
24301,2024-12-25,86,8,612,400,10263.33,267,437739
24302,2024-12-25,99,44,614,401,3584.69,20,43265
24303,2024-12-25,42,89,610,401,820.65,124,53404
24304,2024-12-25,12,90,602,400,5425.99,170,221719
24305,2024-12-25,25,57,601,400,5408.32,245,57046
24306,2024-12-25,74,98,607,400,3330.05,858,26107
24307,2024-12-25,96,33,616,400,3701.89,220,50603
24308,2024-12-25,68,29,610,402,836.38,296,11552
24309,2024-12-25,86,19,615,403,3103.67,136,78517
24310,2024-12-25,56,32,609,403,1191.88,1376,106444
24311,2024-12-25,92,76,608,402,7540.98,1485,23900
24312,2024-12-26,18,70,607,402,2481.70,206,34109
24313,2024-12-26,56,40,613,402,16325.97,607,275800
24314,2024-12-26,77,71,614,400,1493.40,236,63138
24315,2024-12-26,79,19,606,401,11941.88,397,419826
24316,2024-12-26,21,89,613,403,19837.64,268,245833
24317,2024-12-26,15,28,607,401,4163.70,720,21871
24318,2024-12-26,29,51,612,402,19460.41,522,376953
24319,2024-12-26,82,9,615,402,3180.87,73,14296
24320,2024-12-26,83,98,610,402,521.27,147,26268
24321,2024-12-26,7,100,613,400,8794.90,481,439005
24322,2024-12-26,99,63,612,402,21309.78,305,106455
24323,2024-12-26,28,72,602,400,13948.78,375,198776
24324,2024-12-26,21,11,605,403,7426.41,172,247442
24325,2024-12-26,49,58,606,402,5790.38,331,470389
24326,2024-12-26,92,48,619,402,3345.32,96,69180
24327,2024-12-26,7,14,605,403,14396.29,134,189738
24328,2024-12-26,46,9,603,402,4491.73,114,85379
24329,2024-12-26,34,76,614,401,3307.92,41,31976
24330,2024-12-26,69,35,600,403,543.73,201,897616
24331,2024-12-26,61,41,611,400,4371.16,157,12573
24332,2024-12-26,7,39,603,400,12224.14,199,43530
24333,2024-12-26,25,78,603,401,3818.57,442,296287
24334,2024-12-26,59,20,605,402,1304.16,468,479302
24335,2024-12-26,70,98,617,401,1715.64,186,46706
24336,2024-12-26,64,14,614,400,2559.28,43,85111
24337,2024-12-26,9,25,614,402,4637.27,128,78857
24338,2024-12-26,14,23,611,403,3365.22,138,81856
24339,2024-12-26,57,65,600,401,1764.42,657,903089
24340,2024-12-26,6,19,606,403,8835.36,429,459163
24341,2024-12-26,62,99,618,402,602.50,299,46568
24342,2024-12-26,50,23,601,401,8591.27,208,290825
24343,2024-12-26,26,37,613,402,9701.95,881,290555
24344,2024-12-26,61,25,601,400,11084.05,427,488857
24345,2024-12-26,57,9,610,401,974.08,196,44295
24346,2024-12-26,81,66,609,400,5850.06,1402,59512
24347,2024-12-26,65,36,619,402,1594.60,139,40054
24348,2024-12-26,29,17,607,402,7101.34,818,18008
24349,2024-12-26,10,56,609,402,3968.60,443,96094
24350,2024-12-26,32,35,616,403,4999.19,220,95807
24351,2024-12-26,9,79,601,402,8687.39,453,449133
24352,2024-12-26,80,51,602,400,1369.07,470,89585
24353,2024-12-26,32,59,614,402,4327.00,268,66244
24354,2024-12-26,75,19,604,402,9425.89,305,44737
24355,2024-12-26,8,18,618,403,3467.99,132,70025
24356,2024-12-26,65,53,612,400,22523.41,523,424956
24357,2024-12-26,44,51,601,401,1709.67,74,488145
24358,2024-12-26,74,99,614,401,2800.05,123,59036
24359,2024-12-26,99,94,610,403,388.82,70,55803
24360,2024-12-26,10,67,608,400,5394.85,973,61889
24361,2024-12-26,86,91,612,403,5671.31,319,120216
24362,2024-12-26,68,59,608,400,6032.24,756,99651
24363,2024-12-26,3,58,608,401,3988.25,616,25002
24364,2024-12-26,11,85,619,403,4557.62,25,71414
24365,2024-12-26,3,74,608,401,5614.29,1322,70516
24366,2024-12-26,95,74,606,400,12654.89,211,147817
24367,2024-12-26,35,27,605,401,6063.64,220,291075
24368,2024-12-26,35,29,614,402,4234.42,147,31776
24369,2024-12-26,76,63,615,400,4267.86,199,41877
