sale_id,date,customer_key,product_key,region_key,amount,units
7818,2024-12-21,121,9,403,0.00,1
7819,2024-12-21,460,3,401,75.00,1
7820,2024-12-21,229,43,400,8.00,1
7821,2024-12-21,971,4,401,100.00,1
7822,2024-12-21,126,61,400,40.00,1
7823,2024-12-21,362,62,401,130.00,1
7824,2024-12-21,397,3,402,75.00,1
7825,2024-12-21,949,93,401,0.00,1
7826,2024-12-21,281,2,401,50.00,1
7827,2024-12-21,451,95,401,0.00,1
7828,2024-12-21,943,3,400,75.00,1
7829,2024-12-21,231,12,400,0.00,1
7830,2024-12-22,123,84,402,225.00,1
7831,2024-12-22,758,4,401,100.00,1
7832,2024-12-22,44,3,403,75.00,1
7833,2024-12-22,611,13,400,0.00,1
7834,2024-12-22,232,54,400,0.00,1
7835,2024-12-22,355,4,400,100.00,1
7836,2024-12-22,8,2,400,50.00,1
7837,2024-12-22,142,94,403,0.00,1
7838,2024-12-22,648,18,403,4.99,1
7839,2024-12-22,464,19,401,3.00,1
7840,2024-12-22,309,3,400,75.00,1
7841,2024-12-22,60,32,402,0.00,1
7842,2024-12-22,20,51,401,0.00,1
7843,2024-12-22,385,3,401,75.00,1
7844,2024-12-22,279,2,403,50.00,1
7845,2024-12-22,87,4,401,100.00,1
7846,2024-12-22,249,4,400,100.00,1
7847,2024-12-22,45,4,400,100.00,1
7848,2024-12-22,513,98,403,0.00,1
7849,2024-12-22,4,4,400,100.00,1
7850,2024-12-22,58,3,403,75.00,1
7851,2024-12-22,184,19,402,5.00,1
7852,2024-12-22,21,4,402,100.00,1
7853,2024-12-22,631,22,402,6.00,1
7854,2024-12-22,944,52,402,0.00,1
7855,2024-12-22,408,3,401,75.00,1
7856,2024-12-22,945,1,400,25.00,1
7857,2024-12-23,548,33,400,0.00,1
7858,2024-12-23,147,6,400,200.00,1
7859,2024-12-23,391,62,400,160.00,1
7860,2024-12-23,988,76,403,275.00,1
7861,2024-12-23,782,44,402,5.00,1
7862,2024-12-23,81,25,400,140.00,1
7863,2024-12-23,258,42,401,5.00,1
7864,2024-12-23,225,4,400,100.00,1
7865,2024-12-23,393,4,402,100.00,1
7866,2024-12-23,948,3,402,75.00,1
7867,2024-12-23,337,34,403,0.00,1
7868,2024-12-23,295,3,400,75.00,1
7869,2024-12-23,632,3,400,75.00,1
7870,2024-12-23,385,79,401,110.00,1
7871,2024-12-23,887,57,402,0.00,1
7872,2024-12-23,558,3,401,75.00,1
7873,2024-12-23,306,55,400,0.00,1
7874,2024-12-23,647,14,401,0.00,1
7875,2024-12-23,208,3,400,75.00,1
7876,2024-12-23,613,3,403,75.00,1
7877,2024-12-24,77,43,402,6.00,1
7878,2024-12-24,581,4,403,100.00,1
7879,2024-12-24,334,2,400,50.00,1
7880,2024-12-24,702,2,402,50.00,1
7881,2024-12-24,881,78,402,160.00,1
7882,2024-12-24,141,11,402,0.00,1
7883,2024-12-24,116,21,400,2.00,1
7884,2024-12-24,422,3,402,75.00,1
7885,2024-12-24,794,76,401,110.00,1
7886,2024-12-24,244,61,402,30.00,1
7887,2024-12-24,8,2,402,50.00,1
7888,2024-12-24,460,15,403,0.00,1
7889,2024-12-24,194,3,400,75.00,1
7890,2024-12-24,405,4,401,100.00,1
7891,2024-12-24,240,44,401,7.00,1
7892,2024-12-24,257,4,401,100.00,1
7893,2024-12-24,459,3,400,75.00,1
7894,2024-12-24,627,25,403,120.00,1
7895,2024-12-24,662,94,401,0.00,1
7896,2024-12-24,520,76,401,60.00,1
7897,2024-12-25,304,25,400,160.00,1
7898,2024-12-25,70,3,401,75.00,1
7899,2024-12-25,634,3,400,75.00,1
7900,2024-12-25,918,3,401,75.00,1
7901,2024-12-25,162,2,401,50.00,1
7902,2024-12-25,305,3,402,75.00,1
7903,2024-12-25,319,3,401,75.00,1
7904,2024-12-25,456,4,401,100.00,1
7905,2024-12-25,607,83,401,110.00,1
7906,2024-12-25,217,3,401,75.00,1
7907,2024-12-25,55,4,401,100.00,1
7908,2024-12-25,653,3,403,75.00,1
7909,2024-12-25,623,29,401,0.00,1
7910,2024-12-25,608,73,400,90.00,1
7911,2024-12-25,891,87,400,130.00,1
7912,2024-12-25,583,4,401,100.00,1
7913,2024-12-25,95,57,401,0.00,1
7914,2024-12-25,14,34,402,0.00,1
7915,2024-12-25,114,2,401,50.00,1
7916,2024-12-25,437,3,401,75.00,1
7917,2024-12-25,648,3,402,75.00,1
7918,2024-12-26,41,19,400,5.00,1
7919,2024-12-26,894,3,400,75.00,1
7920,2024-12-26,169,72,400,80.00,1
7921,2024-12-26,761,43,403,3.00,1
7922,2024-12-26,457,3,401,75.00,1
7923,2024-12-26,51,76,400,275.00,1
7924,2024-12-26,193,64,403,160.00,1
7925,2024-12-26,353,3,401,75.00,1
7926,2024-12-26,383,74,402,140.00,1
7927,2024-12-26,584,54,402,0.00,1
7928,2024-12-26,661,19,400,5.00,1
7929,2024-12-26,50,49,401,175.00,1
7930,2024-12-26,319,2,403,50.00,1
7931,2024-12-26,257,16,401,0.00,1
7932,2024-12-26,21,23,400,6.00,1
7933,2024-12-26,912,3,401,75.00,1
7934,2024-12-26,126,30,403,0.00,1
7935,2024-12-26,177,3,400,75.00,1
7936,2024-12-26,354,2,402,50.00,1
7937,2024-12-26,495,4,402,100.00,1
7938,2024-12-26,290,78,400,175.00,1
7939,2024-12-26,420,34,401,0.00,1
7940,2024-12-27,690,5,400,150.00,1
7941,2024-12-27,640,22,401,3.00,1
7942,2024-12-27,216,3,400,75.00,1
7943,2024-12-27,635,88,401,80.00,1
7944,2024-12-27,478,76,401,120.00,1
7945,2024-12-27,635,88,400,140.00,1
7946,2024-12-27,480,7,401,250.00,1
7947,2024-12-27,993,3,401,75.00,1
7948,2024-12-27,518,3,402,75.00,1
7949,2024-12-27,253,4,400,100.00,1
7950,2024-12-27,184,55,400,0.00,1
7951,2024-12-27,149,3,400,75.00,1
7952,2024-12-27,611,3,401,75.00,1
7953,2024-12-27,240,28,403,125.00,1
7954,2024-12-27,211,49,401,225.00,1
7955,2024-12-27,476,78,400,30.00,1
7956,2024-12-27,627,3,401,75.00,1
7957,2024-12-27,536,3,403,75.00,1
7958,2024-12-27,196,76,400,140.00,1
7959,2024-12-27,987,22,401,6.00,1
7960,2024-12-27,255,3,400,75.00,1
7961,2024-12-28,156,70,400,90.00,1
7962,2024-12-28,855,4,401,100.00,1
7963,2024-12-28,15,87,401,120.00,1
7964,2024-12-28,601,2,403,50.00,1
7965,2024-12-28,818,46,401,160.00,1
7966,2024-12-28,979,23,402,2.00,1
7967,2024-12-28,5,3,400,75.00,1
7968,2024-12-28,463,2,402,50.00,1
7969,2024-12-28,257,33,400,0.00,1
7970,2024-12-28,374,91,401,0.00,1
7971,2024-12-28,214,90,400,80.00,1
7972,2024-12-28,650,4,400,100.00,1
7973,2024-12-28,211,4,400,100.00,1
7974,2024-12-28,659,71,400,40.00,1
7975,2024-12-28,670,28,401,80.00,1
7976,2024-12-28,690,3,402,75.00,1
7977,2024-12-28,531,4,400,100.00,1
7978,2024-12-28,203,2,401,50.00,1
7979,2024-12-28,531,72,400,90.00,1
7980,2024-12-28,943,22,400,4.00,1
7981,2024-12-28,99,28,402,30.00,1
7982,2024-12-28,922,2,400,50.00,1
7983,2024-12-28,204,3,402,75.00,1
7984,2024-12-28,874,87,400,275.00,1
7985,2024-12-29,481,36,401,0.00,1
7986,2024-12-29,315,62,403,40.00,1
7987,2024-12-29,895,76,402,40.00,1
7988,2024-12-29,870,2,400,50.00,1
7989,2024-12-29,372,36,402,0.00,1
7990,2024-12-29,698,4,401,100.00,1
7991,2024-12-29,775,89,401,130.00,1
7992,2024-12-29,269,37,400,0.00,1
7993,2024-12-29,69,4,403,100.00,1
7994,2024-12-29,587,63,401,275.00,1
7995,2024-12-29,652,20,403,3.00,1
7996,2024-12-29,345,99,403,0.00,1
7997,2024-12-29,333,47,400,90.00,1
7998,2024-12-29,129,34,401,0.00,1
7999,2024-12-29,326,4,401,100.00,1
8000,2024-12-29,144,2,401,50.00,1
8001,2024-12-29,666,4,400,100.00,1
8002,2024-12-29,134,54,403,0.00,1
8003,2024-12-29,315,29,401,0.00,1
8004,2024-12-29,638,75,400,175.00,1
8005,2024-12-29,187,4,403,100.00,1
8006,2024-12-29,827,4,402,100.00,1
8007,2024-12-29,470,93,402,0.00,1
8008,2024-12-29,90,66,402,140.00,1
8009,2024-12-29,174,2,402,50.00,1
8010,2024-12-29,328,2,400,50.00,1
8011,2024-12-30,494,45,403,5.00,1
8012,2024-12-30,599,76,403,160.00,1
8013,2024-12-30,21,21,400,4.00,1
8014,2024-12-30,752,4,403,100.00,1
8015,2024-12-30,748,28,400,175.00,1
8016,2024-12-30,396,4,403,100.00,1
8017,2024-12-30,683,69,400,140.00,1
8018,2024-12-30,440,3,401,75.00,1
8019,2024-12-30,758,48,400,175.00,1
8020,2024-12-30,373,3,402,75.00,1
8021,2024-12-30,790,2,403,50.00,1
8022,2024-12-30,263,4,401,100.00,1
8023,2024-12-30,361,81,402,225.00,1
8024,2024-12-30,608,3,402,75.00,1
8025,2024-12-30,56,16,400,0.00,1
8026,2024-12-30,725,2,400,50.00,1
8027,2024-12-30,290,36,401,0.00,1
8028,2024-12-30,184,45,400,3.00,1
8029,2024-12-30,204,3,400,75.00,1
8030,2024-12-30,807,56,401,0.00,1
8031,2024-12-30,63,69,403,225.00,1
8032,2024-12-30,723,4,401,100.00,1
8033,2024-12-31,674,3,400,75.00,1
8034,2024-12-31,589,26,400,80.00,1
8035,2024-12-31,885,3,403,75.00,1
8036,2024-12-31,108,4,401,100.00,1
8037,2024-12-31,329,3,401,75.00,1
8038,2024-12-31,775,15,401,0.00,1
8039,2024-12-31,154,3,401,75.00,1
8040,2024-12-31,197,43,402,3.00,1
8041,2024-12-31,140,4,400,100.00,1
8042,2024-12-31,219,2,400,50.00,1
8043,2024-12-31,431,3,403,75.00,1
8044,2024-12-31,342,85,401,30.00,1
8045,2024-12-31,851,36,401,0.00,1
8046,2024-12-31,905,90,401,40.00,1
8047,2024-12-31,675,4,402,100.00,1
8048,2024-12-31,229,3,400,75.00,1
8049,2024-12-31,297,21,400,3.00,1
8050,2024-12-31,672,36,400,0.00,1
8051,2024-12-31,106,29,402,0.00,1
8052,2025-01-01,318,3,400,75.00,1
8053,2025-01-01,284,9,401,0.00,1
8054,2025-01-01,618,46,400,125.00,1
8055,2025-01-01,397,4,401,100.00,1
8056,2025-01-01,593,3,401,75.00,1
8057,2025-01-01,109,84,400,110.00,1
8058,2025-01-01,465,3,401,75.00,1
8059,2025-01-01,453,78,401,140.00,1
8060,2025-01-01,425,63,400,140.00,1
8061,2025-01-01,995,3,400,75.00,1
8062,2025-01-01,246,19,402,5.00,1
8063,2025-01-01,687,71,400,110.00,1
8064,2025-01-01,938,4,401,100.00,1
8065,2025-01-01,553,2,400,50.00,1
8066,2025-01-01,317,67,403,120.00,1
8067,2025-01-01,504,2,402,50.00,1
8068,2025-01-01,475,78,402,300.00,1
8069,2025-01-01,674,3,403,75.00,1
8070,2025-01-02,485,72,403,130.00,1
8071,2025-01-02,419,23,401,5.00,1
8072,2025-01-02,427,3,402,75.00,1
8073,2025-01-02,602,41,402,8.00,1
8074,2025-01-02,716,43,401,4.00,1
8075,2025-01-02,780,75,401,60.00,1
8076,2025-01-02,155,62,401,60.00,1
8077,2025-01-02,365,98,403,0.00,1
8078,2025-01-02,541,3,400,75.00,1
8079,2025-01-02,471,43,403,1.00,1
8080,2025-01-02,491,4,400,100.00,1
8081,2025-01-02,593,1,400,25.00,1
8082,2025-01-02,557,3,401,75.00,1
8083,2025-01-02,501,77,402,40.00,1
8084,2025-01-02,27,63,400,225.00,1
8085,2025-01-02,879,4,401,100.00,1
8086,2025-01-02,246,3,402,75.00,1
8087,2025-01-02,822,2,402,50.00,1
8088,2025-01-02,137,42,402,5.00,1
8089,2025-01-02,806,4,401,100.00,1
8090,2025-01-03,749,65,400,90.00,1
8091,2025-01-03,637,4,403,100.00,1
8092,2025-01-03,225,27,403,140.00,1
8093,2025-01-03,753,45,400,1.00,1
8094,2025-01-03,452,62,403,110.00,1
8095,2025-01-03,459,22,401,6.00,1
8096,2025-01-03,8,48,401,300.00,1
8097,2025-01-03,997,42,401,5.00,1
8098,2025-01-03,84,2,402,50.00,1
8099,2025-01-03,564,4,400,100.00,1
8100,2025-01-03,232,81,402,120.00,1
8101,2025-01-03,432,52,402,0.00,1
8102,2025-01-03,274,4,401,100.00,1
8103,2025-01-03,349,78,400,60.00,1
8104,2025-01-03,502,44,402,4.00,1
8105,2025-01-03,862,48,400,160.00,1
8106,2025-01-03,552,23,402,1.00,1
8107,2025-01-03,65,68,401,175.00,1
8108,2025-01-03,232,66,401,90.00,1
8109,2025-01-03,440,74,400,40.00,1
8110,2025-01-03,648,4,400,100.00,1
8111,2025-01-04,428,4,401,100.00,1
8112,2025-01-04,737,4,400,100.00,1
8113,2025-01-04,39,3,401,75.00,1
8114,2025-01-04,356,4,400,100.00,1
8115,2025-01-04,106,2,400,50.00,1
8116,2025-01-04,279,12,400,0.00,1
8117,2025-01-04,161,84,401,120.00,1
8118,2025-01-04,10,2,401,50.00,1
8119,2025-01-04,964,93,401,0.00,1
8120,2025-01-04,278,77,400,125.00,1
8121,2025-01-04,408,77,400,80.00,1
8122,2025-01-04,173,21,403,1.00,1
8123,2025-01-04,167,10,400,0.00,1
8124,2025-01-04,638,64,403,110.00,1
8125,2025-01-04,354,45,400,2.00,1
8126,2025-01-04,97,4,401,100.00,1
8127,2025-01-04,940,18,400,7.99,1
8128,2025-01-04,325,20,402,6.00,1
8129,2025-01-04,426,3,400,75.00,1
8130,2025-01-04,345,88,400,80.00,1
8131,2025-01-04,519,45,400,7.00,1
8132,2025-01-04,389,89,400,80.00,1
8133,2025-01-04,194,21,400,3.00,1
8134,2025-01-04,108,72,401,110.00,1
8135,2025-01-04,61,2,400,50.00,1
8136,2025-01-05,927,3,402,75.00,1
8137,2025-01-05,89,19,401,6.00,1
8138,2025-01-05,300,53,403,0.00,1
8139,2025-01-05,267,20,401,6.00,1
8140,2025-01-05,239,3,400,75.00,1
8141,2025-01-05,212,79,402,120.00,1
8142,2025-01-05,941,12,401,0.00,1
8143,2025-01-05,282,4,400,100.00,1
8144,2025-01-05,564,68,401,225.00,1
8145,2025-01-05,622,82,401,140.00,1
8146,2025-01-05,470,3,402,75.00,1
8147,2025-01-05,809,1,400,25.00,1
8148,2025-01-05,466,27,400,300.00,1
8149,2025-01-05,54,3,401,75.00,1
8150,2025-01-05,322,3,401,75.00,1
8151,2025-01-05,172,94,400,0.00,1
8152,2025-01-05,417,3,401,75.00,1
8153,2025-01-05,522,77,402,110.00,1
8154,2025-01-05,756,93,401,0.00,1
8155,2025-01-05,246,79,400,60.00,1
8156,2025-01-05,319,22,402,8.00,1
8157,2025-01-05,144,21,402,7.00,1
8158,2025-01-05,186,2,400,50.00,1
8159,2025-01-05,414,67,401,120.00,1
8160,2025-01-05,836,4,401,100.00,1
8161,2025-01-05,290,61,400,275.00,1
8162,2025-01-06,130,4,402,100.00,1
8163,2025-01-06,98,20,400,4.00,1
8164,2025-01-06,376,2,403,50.00,1
8165,2025-01-06,793,84,400,40.00,1
8166,2025-01-06,586,84,401,30.00,1
8167,2025-01-06,24,4,401,100.00,1
8168,2025-01-06,162,3,401,75.00,1
8169,2025-01-06,326,68,400,225.00,1
8170,2025-01-06,559,78,403,30.00,1
8171,2025-01-06,247,62,403,30.00,1
8172,2025-01-06,707,47,400,275.00,1
8173,2025-01-06,355,3,401,75.00,1
8174,2025-01-06,70,52,403,0.00,1
8175,2025-01-06,104,2,401,50.00,1
8176,2025-01-06,477,34,400,0.00,1
8177,2025-01-06,392,79,400,140.00,1
8178,2025-01-06,782,4,402,100.00,1
8179,2025-01-06,772,4,400,100.00,1
8180,2025-01-07,180,4,402,100.00,1
8181,2025-01-07,464,3,400,75.00,1
8182,2025-01-07,563,4,402,100.00,1
8183,2025-01-07,643,4,400,100.00,1
8184,2025-01-07,490,89,402,60.00,1
8185,2025-01-07,766,6,402,200.00,1
8186,2025-01-07,130,3,400,75.00,1
8187,2025-01-07,146,21,403,5.00,1
8188,2025-01-07,248,26,401,80.00,1
8189,2025-01-07,405,4,403,100.00,1
8190,2025-01-07,320,2,401,50.00,1
8191,2025-01-07,206,3,403,75.00,1
8192,2025-01-07,12,3,401,75.00,1
8193,2025-01-07,912,2,400,50.00,1
8194,2025-01-07,596,87,401,275.00,1
8195,2025-01-07,307,55,402,0.00,1
8196,2025-01-07,119,2,403,50.00,1
8197,2025-01-07,890,2,401,50.00,1
8198,2025-01-08,170,81,401,125.00,1
8199,2025-01-08,638,30,401,0.00,1
8200,2025-01-08,635,4,400,100.00,1
8201,2025-01-08,587,64,400,130.00,1
8202,2025-01-08,597,15,401,0.00,1
8203,2025-01-08,326,3,403,75.00,1
8204,2025-01-08,16,3,401,75.00,1
8205,2025-01-08,263,45,403,5.00,1
8206,2025-01-08,159,8,400,0.00,1
8207,2025-01-08,611,24,400,80.00,1
8208,2025-01-08,269,2,401,50.00,1
8209,2025-01-08,79,4,401,100.00,1
8210,2025-01-08,133,4,401,100.00,1
8211,2025-01-08,885,76,400,125.00,1
8212,2025-01-08,966,3,402,75.00,1
8213,2025-01-08,183,3,402,75.00,1
8214,2025-01-08,122,11,402,0.00,1
8215,2025-01-08,367,82,400,130.00,1
8216,2025-01-08,79,2,400,50.00,1
8217,2025-01-08,537,52,401,0.00,1
8218,2025-01-08,1000,3,402,75.00,1
8219,2025-01-08,754,4,402,100.00,1
8220,2025-01-09,565,15,400,0.00,1
8221,2025-01-09,93,4,400,100.00,1
8222,2025-01-09,43,14,403,0.00,1
8223,2025-01-09,529,50,403,275.00,1
8224,2025-01-09,479,2,402,50.00,1
8225,2025-01-09,31,2,401,50.00,1
8226,2025-01-09,168,22,401,5.00,1
8227,2025-01-09,323,4,403,100.00,1
8228,2025-01-09,115,4,401,100.00,1
8229,2025-01-09,840,4,400,100.00,1
8230,2025-01-09,396,62,401,40.00,1
8231,2025-01-09,788,93,402,0.00,1
8232,2025-01-09,685,3,400,75.00,1
8233,2025-01-09,820,20,400,4.00,1
8234,2025-01-09,499,2,402,50.00,1
8235,2025-01-09,505,88,400,140.00,1
8236,2025-01-09,499,43,402,2.00,1
8237,2025-01-09,18,44,402,10.00,1
8238,2025-01-09,234,42,401,3.00,1
8239,2025-01-09,854,3,403,75.00,1
8240,2025-01-09,32,41,400,4.00,1
8241,2025-01-10,495,75,403,40.00,1
8242,2025-01-10,587,4,402,100.00,1
8243,2025-01-10,616,3,400,75.00,1
8244,2025-01-10,620,22,400,1.00,1
8245,2025-01-10,643,2,402,50.00,1
8246,2025-01-10,135,4,402,100.00,1
8247,2025-01-10,439,4,403,100.00,1
8248,2025-01-10,705,28,402,40.00,1
8249,2025-01-10,354,3,401,75.00,1
8250,2025-01-10,670,3,401,75.00,1
8251,2025-01-10,387,2,401,50.00,1
8252,2025-01-10,329,86,403,125.00,1
8253,2025-01-10,123,3,402,75.00,1
8254,2025-01-10,581,66,403,225.00,1
8255,2025-01-10,726,32,402,0.00,1
8256,2025-01-10,813,46,400,130.00,1
8257,2025-01-10,591,4,400,100.00,1
8258,2025-01-10,574,33,400,0.00,1
8259,2025-01-10,101,4,403,100.00,1
8260,2025-01-10,333,4,400,100.00,1
8261,2025-01-10,745,19,400,8.00,1
8262,2025-01-10,368,77,401,300.00,1
8263,2025-01-11,61,4,400,100.00,1
8264,2025-01-11,614,72,400,125.00,1
8265,2025-01-11,588,12,403,0.00,1
8266,2025-01-11,159,45,403,1.00,1
8267,2025-01-11,363,66,400,130.00,1
8268,2025-01-11,226,89,403,80.00,1
8269,2025-01-11,832,94,403,0.00,1
8270,2025-01-11,830,65,401,80.00,1
8271,2025-01-11,201,74,400,30.00,1
8272,2025-01-11,62,3,401,75.00,1
8273,2025-01-11,157,4,400,100.00,1
8274,2025-01-11,477,3,400,75.00,1
8275,2025-01-11,337,75,400,80.00,1
8276,2025-01-11,69,93,400,0.00,1
8277,2025-01-11,379,4,402,100.00,1
8278,2025-01-11,619,88,403,300.00,1
8279,2025-01-11,547,85,400,300.00,1
8280,2025-01-11,322,35,401,0.00,1
8281,2025-01-11,238,4,400,100.00,1
8282,2025-01-11,465,63,401,30.00,1
8283,2025-01-11,793,95,400,0.00,1
8284,2025-01-11,58,76,401,225.00,1
8285,2025-01-11,89,3,402,75.00,1
8286,2025-01-11,393,4,402,100.00,1
8287,2025-01-11,347,4,400,100.00,1
8288,2025-01-12,148,2,403,50.00,1
8289,2025-01-12,28,4,401,100.00,1
8290,2025-01-12,501,3,401,75.00,1
8291,2025-01-12,243,47,400,130.00,1
8292,2025-01-12,376,3,400,75.00,1
8293,2025-01-12,195,69,402,275.00,1
8294,2025-01-12,751,4,402,100.00,1
8295,2025-01-12,234,93,400,0.00,1
8296,2025-01-12,186,34,400,0.00,1
8297,2025-01-12,36,43,401,6.00,1
8298,2025-01-12,584,2,401,50.00,1
8299,2025-01-12,239,80,402,40.00,1
8300,2025-01-12,234,61,402,130.00,1
8301,2025-01-12,736,4,400,100.00,1
8302,2025-01-12,358,26,400,225.00,1
8303,2025-01-12,102,22,403,3.00,1
8304,2025-01-12,547,3,400,75.00,1
8305,2025-01-12,842,82,400,60.00,1
8306,2025-01-12,537,3,402,75.00,1
8307,2025-01-12,434,4,400,100.00,1
8308,2025-01-12,265,4,400,100.00,1
8309,2025-01-12,217,3,400,75.00,1
8310,2025-01-12,940,33,401,0.00,1
8311,2025-01-12,586,2,402,50.00,1
8312,2025-01-12,370,43,401,5.00,1
8313,2025-01-12,444,23,400,5.00,1
8314,2025-01-12,59,76,400,130.00,1
8315,2025-01-12,800,6,400,200.00,1
8316,2025-01-12,42,44,400,5.00,1
8317,2025-01-13,783,22,402,3.00,1
8318,2025-01-13,319,74,401,125.00,1
8319,2025-01-13,1000,69,402,30.00,1
8320,2025-01-13,167,2,401,50.00,1
8321,2025-01-13,443,43,400,3.00,1
8322,2025-01-13,82,3,402,75.00,1
8323,2025-01-13,379,41,403,3.00,1
8324,2025-01-13,319,2,400,50.00,1
8325,2025-01-13,24,2,400,50.00,1
8326,2025-01-13,87,79,403,60.00,1
8327,2025-01-13,630,25,403,140.00,1
8328,2025-01-13,150,88,400,30.00,1
8329,2025-01-13,138,55,400,0.00,1
8330,2025-01-13,324,1,400,25.00,1
8331,2025-01-13,539,5,400,150.00,1
8332,2025-01-13,187,2,402,50.00,1
8333,2025-01-13,205,2,402,50.00,1
8334,2025-01-13,579,23,400,5.00,1
8335,2025-01-13,757,3,401,75.00,1
8336,2025-01-13,68,3,400,75.00,1
8337,2025-01-13,258,20,402,4.00,1
8338,2025-01-14,154,41,400,4.00,1
8339,2025-01-14,999,10,401,0.00,1
8340,2025-01-14,465,3,400,75.00,1
8341,2025-01-14,429,4,401,100.00,1
8342,2025-01-14,859,79,403,80.00,1
8343,2025-01-14,36,89,401,275.00,1
8344,2025-01-14,870,3,400,75.00,1
8345,2025-01-14,597,2,401,50.00,1
8346,2025-01-14,641,12,403,0.00,1
8347,2025-01-14,695,4,402,100.00,1
8348,2025-01-14,378,20,402,2.00,1
8349,2025-01-14,528,72,402,120.00,1
8350,2025-01-14,64,84,400,140.00,1
8351,2025-01-14,346,4,402,100.00,1
8352,2025-01-14,676,3,401,75.00,1
8353,2025-01-14,696,4,402,100.00,1
8354,2025-01-14,509,3,400,75.00,1
8355,2025-01-14,475,62,400,110.00,1
8356,2025-01-14,486,47,400,160.00,1
8357,2025-01-14,252,86,402,40.00,1
8358,2025-01-14,677,19,401,5.00,1
8359,2025-01-14,72,35,400,0.00,1
8360,2025-01-15,245,12,402,0.00,1
8361,2025-01-15,81,42,401,5.00,1
8362,2025-01-15,160,48,401,80.00,1
8363,2025-01-15,427,4,400,100.00,1
8364,2025-01-15,157,3,401,75.00,1
8365,2025-01-15,322,3,402,75.00,1
8366,2025-01-15,23,7,401,250.00,1
8367,2025-01-15,787,5,400,150.00,1
8368,2025-01-15,429,54,401,0.00,1
8369,2025-01-15,196,4,400,100.00,1
8370,2025-01-15,487,24,400,120.00,1
8371,2025-01-15,9,92,403,0.00,1
8372,2025-01-15,754,94,401,0.00,1
8373,2025-01-15,655,75,400,80.00,1
8374,2025-01-15,566,80,401,160.00,1
8375,2025-01-15,246,4,401,100.00,1
8376,2025-01-15,952,88,401,175.00,1
8377,2025-01-15,646,22,401,7.00,1
8378,2025-01-15,497,45,401,3.00,1
8379,2025-01-16,320,3,403,75.00,1
8380,2025-01-16,611,2,400,50.00,1
8381,2025-01-16,444,14,403,0.00,1
8382,2025-01-16,187,8,400,0.00,1
8383,2025-01-16,434,44,401,3.00,1
8384,2025-01-16,507,2,402,50.00,1
8385,2025-01-16,760,28,400,160.00,1
8386,2025-01-16,656,3,403,75.00,1
8387,2025-01-16,784,3,403,75.00,1
8388,2025-01-16,556,4,401,100.00,1
8389,2025-01-16,509,70,401,130.00,1
8390,2025-01-16,284,3,402,75.00,1
8391,2025-01-16,48,3,401,75.00,1
8392,2025-01-16,260,4,401,100.00,1
8393,2025-01-16,874,2,400,50.00,1
8394,2025-01-16,89,80,400,30.00,1
8395,2025-01-16,869,41,401,5.00,1
8396,2025-01-16,926,2,401,50.00,1
8397,2025-01-16,444,41,400,6.00,1
8398,2025-01-16,567,48,400,40.00,1
8399,2025-01-16,205,47,400,120.00,1
8400,2025-01-16,603,4,401,100.00,1
8401,2025-01-17,181,14,402,0.00,1
8402,2025-01-17,201,42,400,5.00,1
8403,2025-01-17,398,4,403,100.00,1
8404,2025-01-17,90,55,400,0.00,1
8405,2025-01-17,870,86,402,90.00,1
8406,2025-01-17,919,88,400,160.00,1
8407,2025-01-17,131,14,400,0.00,1
8408,2025-01-17,287,4,400,100.00,1
8409,2025-01-17,429,3,403,75.00,1
8410,2025-01-17,96,4,400,100.00,1
8411,2025-01-17,648,3,402,75.00,1
8412,2025-01-17,793,4,402,100.00,1
8413,2025-01-17,158,79,401,175.00,1
8414,2025-01-17,621,44,400,6.00,1
8415,2025-01-17,620,3,401,75.00,1
8416,2025-01-17,918,4,401,100.00,1
8417,2025-01-17,14,3,400,75.00,1
8418,2025-01-17,13,22,401,4.00,1
8419,2025-01-18,276,2,400,50.00,1
8420,2025-01-18,144,2,401,50.00,1
8421,2025-01-18,452,71,402,275.00,1
8422,2025-01-18,436,4,402,100.00,1
8423,2025-01-18,602,3,402,75.00,1
8424,2025-01-18,231,35,401,0.00,1
8425,2025-01-18,980,3,401,75.00,1
8426,2025-01-18,580,4,401,100.00,1
8427,2025-01-18,479,23,401,5.00,1
8428,2025-01-18,305,3,400,75.00,1
8429,2025-01-18,390,76,400,175.00,1
8430,2025-01-18,377,3,400,75.00,1
8431,2025-01-18,951,2,400,50.00,1
8432,2025-01-18,262,42,401,7.00,1
8433,2025-01-18,984,80,401,300.00,1
8434,2025-01-18,334,27,400,125.00,1
8435,2025-01-18,563,4,400,100.00,1
8436,2025-01-18,901,86,401,120.00,1
8437,2025-01-18,536,37,400,0.00,1
8438,2025-01-18,35,82,402,175.00,1
8439,2025-01-18,8,3,401,75.00,1
8440,2025-01-18,95,3,402,75.00,1
8441,2025-01-18,491,78,402,130.00,1
8442,2025-01-18,160,3,403,75.00,1
8443,2025-01-18,254,3,402,75.00,1
8444,2025-01-18,463,10,400,0.00,1
8445,2025-01-18,79,3,402,75.00,1
8446,2025-01-18,744,4,401,100.00,1
8447,2025-01-18,666,75,402,175.00,1
8448,2025-01-18,814,2,400,50.00,1
8449,2025-01-19,260,2,403,50.00,1
8450,2025-01-19,460,4,402,100.00,1
8451,2025-01-19,827,1,403,25.00,1
8452,2025-01-19,196,4,400,100.00,1
